2023-05-04 14:48:03,028 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,032 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,036 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,044 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,047 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,049 - DEBUG - train_files: 73
2023-05-04 14:48:03,049 - DEBUG - val_files: 18
2023-05-04 14:48:03,052 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,057 - DEBUG - val_files: 19
2023-05-04 14:48:03,057 - DEBUG - val_files: 18
2023-05-04 14:48:05,351 - DEBUG - num_epochs: 200
2023-05-04 14:48:05,351 - DEBUG - num_epochs_per_validation: 2
2023-05-04 14:48:06,115 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] amp enabled
2023-05-04 14:48:06,121 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,146 - DEBUG - ----------
2023-05-04 14:48:06,146 - DEBUG - epoch 1/200
2023-05-04 14:48:06,146 - DEBUG - learning rate is set to 0.2
         0.9111, 0.8890]], device='cuda:0')
2023-05-05 06:02:05,390 - DEBUG - 7 / 18: tensor([[0.8521, 0.8566, 0.8891, 0.7877, 0.8774, 0.6336, 0.8687, 0.7310, 0.7367,
         0.7268, 0.8729]], device='cuda:1')
2023-05-05 06:02:22,334 - DEBUG - 7 / 18: tensor([[0.7274, 0.7261, 0.7605, 0.8253, 0.8679, 0.7433, 0.7801, 0.8889, 0.8077,
         0.8494, 0.8107]], device='cuda:2')
2023-05-05 06:02:34,122 - DEBUG - 6 / 19: tensor([[0.7553, 0.7692, 0.8166, 0.7481, 0.8707, 0.8503, 0.8449, 0.8568, 0.7951,
         0.8868, 0.7016]], device='cuda:0')
2023-05-05 06:02:37,229 - DEBUG - 8 / 18: tensor([[0.8005, 0.7780, 0.8807, 0.8760, 0.8585, 0.7325, 0.8584, 0.8114, 0.8501,
         0.8798, 0.8460]], device='cuda:1')
2023-05-05 06:02:51,631 - DEBUG - 8 / 18: tensor([[0.6973, 0.7168, 0.7880, 0.7649, 0.7537, 0.6260, 0.5647, 0.7713, 0.5857,
         0.7438, 0.6600]], device='cuda:2')
2023-05-05 06:03:11,401 - DEBUG - 9 / 18: tensor([[0.8692, 0.9019, 0.8748, 0.8416, 0.8723, 0.8893, 0.8927, 0.8646, 0.9056,
         0.8634, 0.8785]], device='cuda:1')
2023-05-05 06:03:37,803 - DEBUG - 7 / 19: tensor([[0.6998, 0.7628, 0.8207, 0.8590, 0.8630, 0.8783, 0.8102, 0.8477, 0.8656,
         0.8794, 0.7441]], device='cuda:0')
2023-05-05 06:03:51,924 - DEBUG - 9 / 18: tensor([[0.6691, 0.6973, 0.7995, 0.8310, 0.8272, 0.8016, 0.6443, 0.8515, 0.8052,
         0.8875, 0.7900]], device='cuda:2')
2023-05-05 06:03:58,918 - DEBUG - 10 / 18: tensor([[0.7528, 0.7735, 0.8012, 0.8006, 0.8717, 0.7858, 0.7593, 0.8692, 0.8058,
         0.8738, 0.6857]], device='cuda:1')
2023-05-05 06:04:13,537 - DEBUG - 8 / 19: tensor([[0.8079, 0.7249, 0.8724, 0.8147, 0.7532, 0.6154, 0.6922, 0.5815, 0.6116,
         0.6562, 0.5180]], device='cuda:0')
2023-05-05 06:04:25,898 - DEBUG - 10 / 18: tensor([[0.6272, 0.7039, 0.7448, 0.8040, 0.8275, 0.7785, 0.7310, 0.8471, 0.7778,
         0.8657, 0.7821]], device='cuda:2')
2023-05-05 06:04:30,744 - DEBUG - 11 / 18: tensor([[0.6170, 0.7466, 0.7255, 0.5729, 0.6959, 0.5396, 0.5718, 0.6056, 0.4597,
         0.4824, 0.5438]], device='cuda:1')
2023-05-05 06:04:57,674 - DEBUG - 9 / 19: tensor([[0.7258, 0.7240, 0.8210, 0.8043, 0.7565, 0.7492, 0.8215, 0.8149, 0.7042,
         0.8181, 0.8790]], device='cuda:0')
2023-05-05 06:04:59,864 - DEBUG - 11 / 18: tensor([[0.8047, 0.8077, 0.8672, 0.8922, 0.8992, 0.8923, 0.8028, 0.8954, 0.8567,
         0.8746, 0.8333]], device='cuda:2')
2023-05-05 06:05:12,964 - DEBUG - 12 / 18: tensor([[0.8215, 0.8274, 0.8310, 0.8424, 0.8300, 0.8696, 0.8117, 0.8573, 0.8792,
         0.8456, 0.7181]], device='cuda:1')
2023-05-05 06:05:41,795 - DEBUG - 12 / 18: tensor([[0.8457, 0.7260, 0.8359, 0.8141, 0.8046, 0.8082, 0.8612, 0.8080, 0.7626,
         0.8429, 0.9004]], device='cuda:2')
2023-05-05 06:05:47,180 - DEBUG - 13 / 18: tensor([[0.6365, 0.7740, 0.8623, 0.7609, 0.7248, 0.5663, 0.7852, 0.5864, 0.3073,
         0.5477, 0.5832]], device='cuda:1')
2023-05-05 06:06:01,202 - DEBUG - 10 / 19: tensor([[0.8493, 0.7947, 0.8211, 0.8130, 0.7773, 0.7266, 0.8633, 0.7757, 0.8307,
         0.7678, 0.8854]], device='cuda:0')
2023-05-05 06:06:11,065 - DEBUG - 13 / 18: tensor([[0.7041, 0.7874, 0.8181, 0.7983, 0.7374, 0.6723, 0.6922, 0.7904, 0.7735,
         0.6741, 0.7385]], device='cuda:2')
2023-05-05 06:06:26,529 - DEBUG - 14 / 18: tensor([[0.7343, 0.6789, 0.8156, 0.8021, 0.8134, 0.8058, 0.7716, 0.7794, 0.7249,
         0.7842, 0.7781]], device='cuda:1')
2023-05-05 06:06:42,697 - DEBUG - 14 / 18: tensor([[0.5634, 0.7186, 0.7041, 0.5557, 0.6875, 0.5159, 0.5451, 0.5457, 0.4044,
         0.4459, 0.5065]], device='cuda:2')
2023-05-05 06:06:45,419 - DEBUG - 11 / 19: tensor([[0.7709, 0.7597, 0.8029, 0.8384, 0.8808, 0.8219, 0.8358, 0.8914, 0.8386,
         0.8952, 0.8354]], device='cuda:0')
2023-05-05 06:07:00,752 - DEBUG - 15 / 18: tensor([[0.6946, 0.7056, 0.7451, 0.7866, 0.8676, 0.7880, 0.8263, 0.8933, 0.7944,
         0.8768, 0.8258]], device='cuda:1')
2023-05-05 06:07:18,623 - DEBUG - 12 / 19: tensor([[0.7016, 0.6460, 0.7298, 0.7427, 0.8329, 0.8112, 0.7873, 0.7766, 0.8195,
         0.8719, 0.8000]], device='cuda:0')
2023-05-05 06:07:24,575 - DEBUG - 15 / 18: tensor([[0.7604, 0.7956, 0.8346, 0.8793, 0.8857, 0.8685, 0.7672, 0.8849, 0.8606,
         0.8738, 0.8673]], device='cuda:2')
2023-05-05 06:07:42,994 - DEBUG - 16 / 18: tensor([[0.7101, 0.7771, 0.8246, 0.7968, 0.8390, 0.8600, 0.5644, 0.8387, 0.8113,
         0.8602, 0.6847]], device='cuda:1')
2023-05-05 06:07:51,958 - DEBUG - 13 / 19: tensor([[0.7525, 0.8299, 0.8614, 0.6776, 0.7569, 0.6330, 0.8290, 0.7581, 0.8473,
         0.8463, 0.8485]], device='cuda:0')
2023-05-05 06:07:58,524 - DEBUG - 16 / 18: tensor([[0.7989, 0.7545, 0.8517, 0.7863, 0.7688, 0.7386, 0.7697, 0.7819, 0.7363,
         0.8064, 0.8238]], device='cuda:2')
2023-05-05 06:08:27,740 - DEBUG - 14 / 19: tensor([[0.6338, 0.6626, 0.8110, 0.7885, 0.8200, 0.7650, 0.6825, 0.8373, 0.7573,
         0.8569, 0.7711]], device='cuda:0')
2023-05-05 06:08:32,515 - DEBUG - 17 / 18: tensor([[0.8024, 0.8627, 0.8649, 0.8375, 0.8697, 0.8388, 0.7317, 0.8588, 0.8347,
         0.8908, 0.7939]], device='cuda:2')
2023-05-05 06:08:34,131 - DEBUG - 17 / 18: tensor([[0.8031, 0.7847, 0.8101, 0.8712, 0.8703, 0.8424, 0.8242, 0.8109, 0.8754,
         0.8422, 0.7256]], device='cuda:1')
2023-05-05 06:09:08,389 - DEBUG - 18 / 18: tensor([[0.7403, 0.6357, 0.8127, 0.7765, 0.7523, 0.7134, 0.7896, 0.7750, 0.6649,
         0.7879, 0.8267]], device='cuda:1')
2023-05-05 06:09:11,862 - DEBUG - 15 / 19: tensor([[0.7981, 0.8004, 0.8573, 0.8154, 0.7960, 0.7792, 0.5952, 0.8218, 0.8522,
         0.8477, 0.7777]], device='cuda:0')
2023-05-05 06:09:32,823 - DEBUG - 18 / 18: tensor([[0.6915, 0.7056, 0.7928, 0.8316, 0.8171, 0.8063, 0.6037, 0.8410, 0.8098,
         0.8956, 0.7992]], device='cuda:2')
2023-05-05 06:09:53,000 - DEBUG - 16 / 19: tensor([[0.7322, 0.6517, 0.8077, 0.8091, 0.8448, 0.8020, 0.7521, 0.7470, 0.7377,
         0.8045, 0.7949]], device='cuda:0')
2023-05-05 06:10:26,243 - DEBUG - 17 / 19: tensor([[0.7643, 0.7184, 0.8044, 0.6798, 0.7738, 0.6276, 0.7494, 0.7550, 0.6974,
         0.8630, 0.7832]], device='cuda:0')
2023-05-05 06:11:10,421 - DEBUG - 18 / 19: tensor([[0.7390, 0.7331, 0.8054, 0.8311, 0.8729, 0.8032, 0.7984, 0.8469, 0.8485,
         0.8717, 0.8457]], device='cuda:0')
2023-05-05 06:11:43,806 - DEBUG - 19 / 19: tensor([[0.8525, 0.8380, 0.8348, 0.8368, 0.7741, 0.8172, 0.8588, 0.7904, 0.8632,
         0.8144, 0.8804]], device='cuda:0')
2023-05-05 06:11:43,814 - DEBUG - evaluation metric - class 1: 0.7408486799760299
2023-05-05 06:11:43,814 - DEBUG - evaluation metric - class 2: 0.7573226235129616
2023-05-05 06:11:43,814 - DEBUG - evaluation metric - class 3: 0.8152698170055043
2023-05-05 06:11:43,814 - DEBUG - evaluation metric - class 4: 0.796558310768821
2023-05-05 06:11:43,814 - DEBUG - evaluation metric - class 5: 0.8170656377618963
2023-05-05 06:11:43,814 - DEBUG - evaluation metric - class 6: 0.7612774935635653
2023-05-05 06:11:43,815 - DEBUG - evaluation metric - class 7: 0.7544087496670809
2023-05-05 06:11:43,815 - DEBUG - evaluation metric - class 8: 0.8026788191361861
2023-05-05 06:11:43,815 - DEBUG - evaluation metric - class 9: 0.760976132479581
2023-05-05 06:11:43,815 - DEBUG - evaluation metric - class 10: 0.8073096535422585
2023-05-05 06:11:43,815 - DEBUG - evaluation metric - class 11: 0.7758858420632102
2023-05-05 06:11:43,815 - DEBUG - avg_metric: 0.7808728872251904
2023-05-05 06:11:43,816 - DEBUG - current epoch: 96 current mean dice: 0.7809 best mean dice: 0.7828 at epoch 92
2023-05-05 06:11:43,816 - DEBUG - EarlyStopping counter: 2 out of 20
2023-05-05 06:11:43,817 - DEBUG - ----------
2023-05-05 06:11:43,817 - DEBUG - epoch 97/200
2023-05-05 06:11:43,817 - DEBUG - learning rate is set to 0.14487960177299294
2023-05-05 06:12:00,809 - DEBUG - [2023-05-05 06:12:00] 1/73, train_loss: 0.1680
2023-05-05 06:12:02,082 - DEBUG - [2023-05-05 06:12:02] 1/73, train_loss: 0.2484
2023-05-05 06:12:03,239 - DEBUG - [2023-05-05 06:12:03] 1/73, train_loss: 0.1719
2023-05-05 06:12:04,588 - DEBUG - [2023-05-05 06:12:04] 1/73, train_loss: 0.1504
2023-05-05 06:12:05,775 - DEBUG - [2023-05-05 06:12:05] 2/73, train_loss: 0.2120
2023-05-05 06:12:06,959 - DEBUG - [2023-05-05 06:12:06] 2/73, train_loss: 0.1714
2023-05-05 06:12:08,131 - DEBUG - [2023-05-05 06:12:08] 2/73, train_loss: 0.1585
2023-05-05 06:12:09,247 - DEBUG - [2023-05-05 06:12:09] 2/73, train_loss: 0.1582
2023-05-05 06:12:10,401 - DEBUG - [2023-05-05 06:12:10] 3/73, train_loss: 0.1458
2023-05-05 06:12:11,599 - DEBUG - [2023-05-05 06:12:11] 3/73, train_loss: 0.1355
2023-05-05 06:12:12,758 - DEBUG - [2023-05-05 06:12:12] 3/73, train_loss: 0.1751
2023-05-05 06:12:13,883 - DEBUG - [2023-05-05 06:12:13] 3/73, train_loss: 0.1688
2023-05-05 06:12:15,094 - DEBUG - [2023-05-05 06:12:15] 4/73, train_loss: 0.2072
2023-05-05 06:12:16,182 - DEBUG - [2023-05-05 06:12:16] 4/73, train_loss: 0.1461
2023-05-05 06:12:17,229 - DEBUG - [2023-05-05 06:12:17] 4/73, train_loss: 0.1217
2023-05-05 06:12:18,284 - DEBUG - [2023-05-05 06:12:18] 4/73, train_loss: 0.1485
2023-05-05 06:12:19,349 - DEBUG - [2023-05-05 06:12:19] 5/73, train_loss: 0.2044
2023-05-05 06:12:20,395 - DEBUG - [2023-05-05 06:12:20] 5/73, train_loss: 0.2082
2023-05-05 06:12:21,446 - DEBUG - [2023-05-05 06:12:21] 5/73, train_loss: 0.1731
2023-05-05 06:12:22,492 - DEBUG - [2023-05-05 06:12:22] 5/73, train_loss: 0.1436
2023-05-05 06:12:23,618 - DEBUG - [2023-05-05 06:12:23] 6/73, train_loss: 0.1707
2023-05-05 06:12:24,726 - DEBUG - [2023-05-05 06:12:24] 6/73, train_loss: 0.1573
2023-05-05 06:12:25,776 - DEBUG - [2023-05-05 06:12:25] 6/73, train_loss: 0.1626
2023-05-05 06:12:26,849 - DEBUG - [2023-05-05 06:12:26] 6/73, train_loss: 0.1494
2023-05-05 06:12:27,942 - DEBUG - [2023-05-05 06:12:27] 7/73, train_loss: 0.1491
2023-05-05 06:12:28,992 - DEBUG - [2023-05-05 06:12:28] 7/73, train_loss: 0.1692
2023-05-05 06:12:30,046 - DEBUG - [2023-05-05 06:12:30] 7/73, train_loss: 0.1447
2023-05-05 06:12:31,105 - DEBUG - [2023-05-05 06:12:31] 7/73, train_loss: 0.1626
2023-05-05 06:12:32,177 - DEBUG - [2023-05-05 06:12:32] 8/73, train_loss: 0.2213
2023-05-05 06:12:33,229 - DEBUG - [2023-05-05 06:12:33] 8/73, train_loss: 0.1832
2023-05-05 06:12:34,283 - DEBUG - [2023-05-05 06:12:34] 8/73, train_loss: 0.2641
2023-05-05 06:12:35,338 - DEBUG - [2023-05-05 06:12:35] 8/73, train_loss: 0.1577
2023-05-05 06:12:36,407 - DEBUG - [2023-05-05 06:12:36] 9/73, train_loss: 0.1935
2023-05-05 06:12:37,456 - DEBUG - [2023-05-05 06:12:37] 9/73, train_loss: 0.1793
2023-05-05 06:12:38,505 - DEBUG - [2023-05-05 06:12:38] 9/73, train_loss: 0.1744
2023-05-05 06:12:39,559 - DEBUG - [2023-05-05 06:12:39] 9/73, train_loss: 0.1564
2023-05-05 06:12:40,627 - DEBUG - [2023-05-05 06:12:40] 10/73, train_loss: 0.1391
2023-05-05 06:12:41,680 - DEBUG - [2023-05-05 06:12:41] 10/73, train_loss: 0.1835
2023-05-05 06:12:42,729 - DEBUG - [2023-05-05 06:12:42] 10/73, train_loss: 0.1712
2023-05-05 06:12:43,779 - DEBUG - [2023-05-05 06:12:43] 10/73, train_loss: 0.1831
2023-05-05 06:12:44,848 - DEBUG - [2023-05-05 06:12:44] 11/73, train_loss: 0.1483
2023-05-05 06:12:45,908 - DEBUG - [2023-05-05 06:12:45] 11/73, train_loss: 0.1522
2023-05-05 06:12:46,959 - DEBUG - [2023-05-05 06:12:46] 11/73, train_loss: 0.1978
2023-05-05 06:12:48,008 - DEBUG - [2023-05-05 06:12:48] 11/73, train_loss: 0.1833
2023-05-05 06:12:49,072 - DEBUG - [2023-05-05 06:12:49] 12/73, train_loss: 0.1960
2023-05-05 06:12:50,117 - DEBUG - [2023-05-05 06:12:50] 12/73, train_loss: 0.2196
2023-05-05 06:12:51,170 - DEBUG - [2023-05-05 06:12:51] 12/73, train_loss: 0.1692
2023-05-05 06:12:52,222 - DEBUG - [2023-05-05 06:12:52] 12/73, train_loss: 0.2802
2023-05-05 06:12:53,299 - DEBUG - [2023-05-05 06:12:53] 13/73, train_loss: 0.1866
2023-05-05 06:12:54,353 - DEBUG - [2023-05-05 06:12:54] 13/73, train_loss: 0.1503
2023-05-05 06:12:55,401 - DEBUG - [2023-05-05 06:12:55] 13/73, train_loss: 0.1759
2023-05-05 06:12:56,475 - DEBUG - [2023-05-05 06:12:56] 13/73, train_loss: 0.1659
2023-05-05 06:12:57,545 - DEBUG - [2023-05-05 06:12:57] 14/73, train_loss: 0.1904
2023-05-05 06:12:58,598 - DEBUG - [2023-05-05 06:12:58] 14/73, train_loss: 0.1344
2023-05-05 06:12:59,650 - DEBUG - [2023-05-05 06:12:59] 14/73, train_loss: 0.2252
2023-05-05 06:13:00,912 - DEBUG - [2023-05-05 06:13:00] 14/73, train_loss: 0.1775
2023-05-05 06:13:01,981 - DEBUG - [2023-05-05 06:13:01] 15/73, train_loss: 0.1645
2023-05-05 06:13:03,034 - DEBUG - [2023-05-05 06:13:03] 15/73, train_loss: 0.2080
2023-05-05 06:13:04,085 - DEBUG - [2023-05-05 06:13:04] 15/73, train_loss: 0.1507
2023-05-05 06:13:05,135 - DEBUG - [2023-05-05 06:13:05] 15/73, train_loss: 0.1595
2023-05-05 06:13:06,205 - DEBUG - [2023-05-05 06:13:06] 16/73, train_loss: 0.3054
2023-05-05 06:13:07,259 - DEBUG - [2023-05-05 06:13:07] 16/73, train_loss: 0.2420
2023-05-05 06:13:08,311 - DEBUG - [2023-05-05 06:13:08] 16/73, train_loss: 0.2544
2023-05-05 06:13:09,363 - DEBUG - [2023-05-05 06:13:09] 16/73, train_loss: 0.2662
2023-05-05 06:13:10,433 - DEBUG - [2023-05-05 06:13:10] 17/73, train_loss: 0.1419
2023-05-05 06:13:11,488 - DEBUG - [2023-05-05 06:13:11] 17/73, train_loss: 0.1684
2023-05-05 06:13:12,540 - DEBUG - [2023-05-05 06:13:12] 17/73, train_loss: 0.1317
2023-05-05 06:13:13,591 - DEBUG - [2023-05-05 06:13:13] 17/73, train_loss: 0.1589
2023-05-05 06:13:14,713 - DEBUG - [2023-05-05 06:13:14] 18/73, train_loss: 0.1589
2023-05-05 06:13:15,772 - DEBUG - [2023-05-05 06:13:15] 18/73, train_loss: 0.1742
2023-05-05 06:13:16,829 - DEBUG - [2023-05-05 06:13:16] 18/73, train_loss: 0.1527
2023-05-05 06:13:17,880 - DEBUG - [2023-05-05 06:13:17] 18/73, train_loss: 0.1808
2023-05-05 06:13:19,093 - DEBUG - [2023-05-05 06:13:19] 19/73, train_loss: 0.1571
2023-05-05 06:13:20,165 - DEBUG - [2023-05-05 06:13:20] 19/73, train_loss: 0.2147
2023-05-05 06:13:21,228 - DEBUG - [2023-05-05 06:13:21] 19/73, train_loss: 0.1990
2023-05-05 06:13:22,289 - DEBUG - [2023-05-05 06:13:22] 19/73, train_loss: 0.2067
2023-05-05 06:13:23,368 - DEBUG - [2023-05-05 06:13:23] 20/73, train_loss: 0.1263
2023-05-05 06:13:24,420 - DEBUG - [2023-05-05 06:13:24] 20/73, train_loss: 0.1577
2023-05-05 06:13:25,469 - DEBUG - [2023-05-05 06:13:25] 20/73, train_loss: 0.1736
2023-05-05 06:13:26,519 - DEBUG - [2023-05-05 06:13:26] 20/73, train_loss: 0.1656
2023-05-05 06:13:27,597 - DEBUG - [2023-05-05 06:13:27] 21/73, train_loss: 0.1850
2023-05-05 06:13:28,647 - DEBUG - [2023-05-05 06:13:28] 21/73, train_loss: 0.1437
2023-05-05 06:13:29,702 - DEBUG - [2023-05-05 06:13:29] 21/73, train_loss: 0.1594
2023-05-05 06:13:30,757 - DEBUG - [2023-05-05 06:13:30] 21/73, train_loss: 0.1775
2023-05-05 06:13:31,819 - DEBUG - [2023-05-05 06:13:31] 22/73, train_loss: 0.1904
2023-05-05 06:13:32,871 - DEBUG - [2023-05-05 06:13:32] 22/73, train_loss: 0.1770
2023-05-05 06:13:33,928 - DEBUG - [2023-05-05 06:13:33] 22/73, train_loss: 0.1842
2023-05-05 06:13:34,977 - DEBUG - [2023-05-05 06:13:34] 22/73, train_loss: 0.1882
2023-05-05 06:13:36,051 - DEBUG - [2023-05-05 06:13:36] 23/73, train_loss: 0.1839
2023-05-05 06:13:37,104 - DEBUG - [2023-05-05 06:13:37] 23/73, train_loss: 0.2200
2023-05-05 06:13:38,157 - DEBUG - [2023-05-05 06:13:38] 23/73, train_loss: 0.2005
2023-05-05 06:13:39,213 - DEBUG - [2023-05-05 06:13:39] 23/73, train_loss: 0.2059
2023-05-05 06:13:40,283 - DEBUG - [2023-05-05 06:13:40] 24/73, train_loss: 0.1814
2023-05-05 06:13:41,332 - DEBUG - [2023-05-05 06:13:41] 24/73, train_loss: 0.4116
2023-05-05 06:13:42,381 - DEBUG - [2023-05-05 06:13:42] 24/73, train_loss: 0.2007
2023-05-05 06:13:43,431 - DEBUG - [2023-05-05 06:13:43] 24/73, train_loss: 0.1857
2023-05-05 06:13:44,498 - DEBUG - [2023-05-05 06:13:44] 25/73, train_loss: 0.1360
2023-05-05 06:13:45,565 - DEBUG - [2023-05-05 06:13:45] 25/73, train_loss: 0.1807
2023-05-05 06:13:46,613 - DEBUG - [2023-05-05 06:13:46] 25/73, train_loss: 0.1547
2023-05-05 06:13:47,677 - DEBUG - [2023-05-05 06:13:47] 25/73, train_loss: 0.1584
2023-05-05 06:13:48,749 - DEBUG - [2023-05-05 06:13:48] 26/73, train_loss: 0.1927
2023-05-05 06:13:49,803 - DEBUG - [2023-05-05 06:13:49] 26/73, train_loss: 0.1809
2023-05-05 06:13:50,858 - DEBUG - [2023-05-05 06:13:50] 26/73, train_loss: 0.1737
2023-05-05 06:13:51,908 - DEBUG - [2023-05-05 06:13:51] 26/73, train_loss: 0.1787
2023-05-05 06:13:52,977 - DEBUG - [2023-05-05 06:13:52] 27/73, train_loss: 0.1355
2023-05-05 06:13:54,032 - DEBUG - [2023-05-05 06:13:54] 27/73, train_loss: 0.1509
2023-05-05 06:13:55,093 - DEBUG - [2023-05-05 06:13:55] 27/73, train_loss: 0.1446
2023-05-05 06:13:56,144 - DEBUG - [2023-05-05 06:13:56] 27/73, train_loss: 0.1933
2023-05-05 06:13:57,216 - DEBUG - [2023-05-05 06:13:57] 28/73, train_loss: 0.1785
2023-05-05 06:13:58,266 - DEBUG - [2023-05-05 06:13:58] 28/73, train_loss: 0.1985
2023-05-05 06:13:59,319 - DEBUG - [2023-05-05 06:13:59] 28/73, train_loss: 0.2855
2023-05-05 06:14:00,368 - DEBUG - [2023-05-05 06:14:00] 28/73, train_loss: 0.1546
2023-05-05 06:14:01,439 - DEBUG - [2023-05-05 06:14:01] 29/73, train_loss: 0.1354
2023-05-05 06:14:02,490 - DEBUG - [2023-05-05 06:14:02] 29/73, train_loss: 0.1606
2023-05-05 06:14:03,543 - DEBUG - [2023-05-05 06:14:03] 29/73, train_loss: 0.1640
2023-05-05 06:14:04,596 - DEBUG - [2023-05-05 06:14:04] 29/73, train_loss: 0.1207
2023-05-05 06:14:05,659 - DEBUG - [2023-05-05 06:14:05] 30/73, train_loss: 0.1664
2023-05-05 06:14:06,717 - DEBUG - [2023-05-05 06:14:06] 30/73, train_loss: 0.2623
2023-05-05 06:14:07,776 - DEBUG - [2023-05-05 06:14:07] 30/73, train_loss: 0.1550
2023-05-05 06:14:08,844 - DEBUG - [2023-05-05 06:14:08] 30/73, train_loss: 0.1531
2023-05-05 06:14:09,920 - DEBUG - [2023-05-05 06:14:09] 31/73, train_loss: 0.2513
2023-05-05 06:14:10,975 - DEBUG - [2023-05-05 06:14:10] 31/73, train_loss: 0.1279
2023-05-05 06:14:12,027 - DEBUG - [2023-05-05 06:14:12] 31/73, train_loss: 0.1696
2023-05-05 06:14:13,080 - DEBUG - [2023-05-05 06:14:13] 31/73, train_loss: 0.1304
2023-05-05 06:14:14,148 - DEBUG - [2023-05-05 06:14:14] 32/73, train_loss: 0.1298
2023-05-05 06:14:15,192 - DEBUG - [2023-05-05 06:14:15] 32/73, train_loss: 0.1555
2023-05-05 06:14:16,260 - DEBUG - [2023-05-05 06:14:16] 32/73, train_loss: 0.1770
2023-05-05 06:14:17,315 - DEBUG - [2023-05-05 06:14:17] 32/73, train_loss: 0.1499
2023-05-05 06:14:18,383 - DEBUG - [2023-05-05 06:14:18] 33/73, train_loss: 0.1874
2023-05-05 06:14:19,433 - DEBUG - [2023-05-05 06:14:19] 33/73, train_loss: 0.2047
2023-05-05 06:14:20,481 - DEBUG - [2023-05-05 06:14:20] 33/73, train_loss: 0.1780
2023-05-05 06:14:21,532 - DEBUG - [2023-05-05 06:14:21] 33/73, train_loss: 0.1839
2023-05-05 06:14:22,595 - DEBUG - [2023-05-05 06:14:22] 34/73, train_loss: 0.1602
2023-05-05 06:14:23,665 - DEBUG - [2023-05-05 06:14:23] 34/73, train_loss: 0.1490
2023-05-05 06:14:24,720 - DEBUG - [2023-05-05 06:14:24] 34/73, train_loss: 0.1578
2023-05-05 06:14:25,766 - DEBUG - [2023-05-05 06:14:25] 34/73, train_loss: 0.1831
2023-05-05 06:14:26,843 - DEBUG - [2023-05-05 06:14:26] 35/73, train_loss: 0.1905
2023-05-05 06:14:27,898 - DEBUG - [2023-05-05 06:14:27] 35/73, train_loss: 0.2001
2023-05-05 06:14:28,951 - DEBUG - [2023-05-05 06:14:28] 35/73, train_loss: 0.1638
2023-05-05 06:14:30,223 - DEBUG - [2023-05-05 06:14:30] 35/73, train_loss: 0.2627
2023-05-05 06:14:31,303 - DEBUG - [2023-05-05 06:14:31] 36/73, train_loss: 0.2038
2023-05-05 06:14:32,352 - DEBUG - [2023-05-05 06:14:32] 36/73, train_loss: 0.1677
2023-05-05 06:14:33,404 - DEBUG - [2023-05-05 06:14:33] 36/73, train_loss: 0.2030
2023-05-05 06:14:34,456 - DEBUG - [2023-05-05 06:14:34] 36/73, train_loss: 0.1266
2023-05-05 06:14:35,523 - DEBUG - [2023-05-05 06:14:35] 37/73, train_loss: 0.1458
2023-05-05 06:14:36,573 - DEBUG - [2023-05-05 06:14:36] 37/73, train_loss: 0.1352
2023-05-05 06:14:37,621 - DEBUG - [2023-05-05 06:14:37] 37/73, train_loss: 0.1928
2023-05-05 06:14:38,670 - DEBUG - [2023-05-05 06:14:38] 37/73, train_loss: 0.1798
2023-05-05 06:14:39,968 - DEBUG - [2023-05-05 06:14:39] 38/73, train_loss: 0.2117
2023-05-05 06:14:41,020 - DEBUG - [2023-05-05 06:14:41] 38/73, train_loss: 0.2355
2023-05-05 06:14:42,075 - DEBUG - [2023-05-05 06:14:42] 38/73, train_loss: 0.1661
2023-05-05 06:14:43,351 - DEBUG - [2023-05-05 06:14:43] 38/73, train_loss: 0.2172
2023-05-05 06:14:44,424 - DEBUG - [2023-05-05 06:14:44] 39/73, train_loss: 0.2056
2023-05-05 06:14:45,465 - DEBUG - [2023-05-05 06:14:45] 39/73, train_loss: 0.1753
2023-05-05 06:14:46,526 - DEBUG - [2023-05-05 06:14:46] 39/73, train_loss: 0.1871
2023-05-05 06:14:47,572 - DEBUG - [2023-05-05 06:14:47] 39/73, train_loss: 0.1733
2023-05-05 06:14:48,648 - DEBUG - [2023-05-05 06:14:48] 40/73, train_loss: 0.1551
2023-05-05 06:14:49,701 - DEBUG - [2023-05-05 06:14:49] 40/73, train_loss: 0.1333
2023-05-05 06:14:50,755 - DEBUG - [2023-05-05 06:14:50] 40/73, train_loss: 0.1496
2023-05-05 06:14:51,805 - DEBUG - [2023-05-05 06:14:51] 40/73, train_loss: 0.1356
2023-05-05 06:14:52,869 - DEBUG - [2023-05-05 06:14:52] 41/73, train_loss: 0.1667
2023-05-05 06:14:53,920 - DEBUG - [2023-05-05 06:14:53] 41/73, train_loss: 0.2030
